Date,Solar,Rooftop_Solar,Solar_Estimated,Mini_Hydro_Telemetered,Mini_Hydro_Estimated,Biomass_Waste,Wind,Major_Hydro,Oil_IPP,Oil_CEB,Coal,Solar_Total,Mini_Hydro,Total_Generation,Sin_DayOfYear,Cos_DayOfYear,Sin_Month,Cos_Month,Sin_DayOfWeek,Cos_DayOfWeek,IsWeekend,TrendIndex,Roll7_Mean,Roll30_Mean,Roll90_Mean,Roll365_Mean,Roll30_Std,Monthly_Avg,YoY_Delta
2021-06-30,0.29000000000000004,0.0,2.42,1.79,0.11,0.26,2.86,17.23,3.28,3.455,16.0,2.71,1.9000000000000001,47.695,0.02795029824021032,-0.999609314096404,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,1641.0,44.165,42.5687,43.05972222222222,40.62591780821918,4.4355838674101395,42.118375738660006,5.015000000000008
2021-07-01,0.28,0.0,2.42,1.79,0.11,0.26,3.42,16.04,5.94,3.82,12.98,2.7,1.9000000000000001,47.06,0.01075130776352193,-0.9999422030204416,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,1642.0,45.52357142857142,42.67463333333333,43.05927777777778,40.63471232876712,4.505430002696407,43.5851965890611,3.210000000000008
2021-07-02,0.32,0.0,2.42,1.79,0.11,0.26,3.41,17.74,2.84,3.69,12.98,2.7399999999999998,1.9000000000000001,45.56,-0.00645086419810515,-0.9999791929590823,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,1643.0,45.52357142857143,42.720980000000004,43.064166666666665,40.64104109589041,4.52843148923457,43.5851965890611,2.3100000000000023
2021-07-03,0.29,0.0,2.42,1.79,0.11,0.26,2.24,18.25,2.9,3.92,12.98,2.71,1.9000000000000001,45.16,-0.023651127245231586,-0.9997202729664083,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,1644.0,45.61071428571429,42.81374,43.11116666666667,40.648438356164384,4.549598550581126,43.5851965890611,2.6999999999999957
2021-07-04,0.32,0.0,2.42,1.79,0.11,0.26,0.99,14.94,3.01,2.79,12.97,2.7399999999999998,1.9000000000000001,39.599999999999994,-0.04084439154329611,-0.9991655196610109,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,1645.0,45.692142857142855,42.79358,43.01538888888889,40.66142465753425,4.562878425564762,43.5851965890611,4.739999999999995
2021-07-05,0.32,0.0,2.42,1.79,0.11,0.26,0.45,19.31,4.42,3.95,12.94,2.7399999999999998,1.9000000000000001,45.97,-0.05802556932878035,-0.9983150972033183,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1646.0,45.625,43.0795,42.96972222222222,40.691972602739725,4.480764703439351,43.5851965890611,11.149999999999999
2021-07-06,0.24,0.0,2.42,1.79,0.11,0.26,0.94,17.71,6.32,3.74,12.96,2.66,1.9000000000000001,46.49,-0.07518957641475855,-0.9971692572470178,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1647.0,45.362142857142864,43.5355,42.944722222222225,40.70038356164383,4.077571612936139,43.5851965890611,3.0700000000000003
2021-07-07,0.29,0.0,2.42,1.79,0.11,0.26,2.18,16.58,6.0,4.41,12.9,2.71,1.9000000000000001,46.94,-0.09233133369539122,-0.9957283388645872,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1648.0,45.25428571428572,43.2625,42.93094444444445,40.70931506849315,3.5090692227920846,43.5851965890611,3.259999999999998
2021-07-08,0.31,0.0,2.42,1.79,0.11,0.26,1.74,16.55,3.62,7.45,12.98,2.73,1.9000000000000001,47.230000000000004,-0.10944576864891556,-0.993992768446958,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,1649.0,45.278571428571425,43.48016666666667,42.92483333333333,40.7172602739726,3.5469594758032432,43.5851965890611,2.9000000000000057
2021-07-09,0.26,0.0,2.42,1.79,0.11,0.26,3.47,13.35,4.29,7.28,12.94,2.6799999999999997,1.9000000000000001,46.169999999999995,-0.12652781683868314,-0.9919630595773397,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,1650.0,45.36571428571428,43.683166666666665,42.95916666666667,40.72367123287671,3.5198183934672698,43.5851965890611,2.3399999999999963
2021-07-10,0.19,0.0,2.42,1.79,0.11,0.26,3.49,18.04,0.3,2.64,10.15,2.61,1.9000000000000001,39.39,-0.1435724234118113,-0.9896398128792412,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,1651.0,44.54142857142857,43.62350000000001,42.99761111111111,40.714602739726026,3.578398589525658,43.5851965890611,-3.3100000000000023
2021-07-11,0.23,0.0,2.42,1.79,0.11,0.26,2.65,20.02,0.0,0.26,9.03,2.65,1.9000000000000001,36.769999999999996,-0.16057454459499376,-0.9870237158387383,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,1652.0,44.13714285714286,43.4535,43.0155,40.708,3.780037664016221,43.5851965890611,-2.4100000000000037
2021-07-12,0.28,0.0,2.42,1.79,0.11,0.26,2.86,22.34,0.97,2.31,10.72,2.7,1.9000000000000001,44.06,-0.17752914918703497,-0.984115542601034,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1653.0,43.86428571428571,43.60616666666667,43.151722222222226,40.7321095890411,3.7057819881477285,43.5851965890611,8.800000000000004
2021-07-13,0.29,0.0,2.42,1.79,0.11,0.26,3.07,21.91,2.1,3.14,11.33,2.71,1.9000000000000001,46.42,-0.19443122004766195,-0.9809161537413774,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1654.0,43.85428571428571,43.96183333333333,43.35305555555556,40.745342465753424,3.427350057922646,43.5851965890611,4.830000000000005
2021-07-14,0.29,0.0,2.42,1.79,0.11,0.26,1.62,21.87,4.19,3.54,11.45,2.71,1.9000000000000001,47.53999999999999,-0.2112757555821793,-0.9774264960104055,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1655.0,43.94,44.219166666666666,43.560944444444445,40.75539726027397,3.3953162676654314,43.5851965890611,3.6699999999999946
2021-07-15,0.22,0.0,2.42,1.79,0.11,0.26,1.13,23.16,3.85,3.59,11.5,2.64,1.9000000000000001,48.03,-0.2280577712215198,-0.9736476020539838,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,1656.0,44.05428571428571,44.45783333333333,43.75572222222222,40.76331506849315,3.4034145337452073,43.5851965890611,2.8900000000000006
2021-07-16,0.29,0.0,2.42,1.79,0.11,0.26,2.39,21.73,2.83,4.58,11.5,2.71,1.9000000000000001,47.9,-0.24477230089725957,-0.9695805901076308,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,1657.0,44.30142857142857,44.648833333333336,43.93938888888889,40.775479452054796,3.4312638878143047,43.5851965890611,4.439999999999991
2021-07-17,0.25,0.0,2.42,1.79,0.11,0.26,0.68,20.08,3.72,4.66,11.5,2.67,1.9000000000000001,45.47,-0.2614143985111562,-0.965226663665613,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,1658.0,45.17,44.73683333333333,44.08694444444445,40.78284931506849,3.416831685109804,43.5851965890611,2.6899999999999977
2021-07-18,0.3,0.0,2.42,1.79,0.11,0.26,0.99,15.37,3.22,3.66,11.5,2.7199999999999998,1.9000000000000001,39.62,-0.2779791393987801,-0.9605871111248129,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,1659.0,45.57714285714285,44.60216666666667,44.057500000000005,40.78049315068493,3.538194475107408,43.5851965890611,-0.8600000000000065
2021-07-19,0.3,0.0,2.42,1.79,0.11,0.26,1.39,20.5,6.1,7.66,13.03,2.7199999999999998,1.9000000000000001,53.56,-0.2944616217868012,-0.9556633054034704,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1660.0,46.934285714285714,44.98583333333333,44.15983333333333,40.830164383561645,3.8612085126503497,43.5851965890611,18.130000000000003
2021-07-20,0.33,0.0,2.418239700374532,1.7882584269662922,0.11290262172284644,0.25984375,2.54,19.26,6.54,3.73,11.49,2.748239700374532,1.9011610486891386,48.46924449906367,-0.3108569682435036,-0.9504567035349151,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1661.0,47.22703492843767,45.280474816635454,44.190936049989595,40.85788834109332,3.7747061941449083,43.5851965890611,10.119244499063669
